filename,width,height,class,xmin,ymin,xmax,ymax
annotations/worker (128).jpg,259,194,person without helmet,217,49,259,104
annotations/worker (129).jpg,265,190,helmet,136,81,162,106
annotations/worker (129).jpg,265,190,helmet,184,95,207,120
annotations/worker (129).jpg,265,190,person with helmet,104,80,173,177
annotations/worker (129).jpg,265,190,person with helmet,175,93,225,174
annotations/worker (13).jpg,262,193,helmet,156,26,190,52
annotations/worker (13).jpg,262,193,person with helmet,105,25,216,177
annotations/worker (130).jpg,259,195,helmet,26,28,94,74
annotations/worker (130).jpg,259,195,helmet,143,1,258,44
annotations/worker (130).jpg,259,195,person with helmet,1,28,90,193
annotations/worker (130).jpg,259,195,person with helmet,140,1,259,193
annotations/worker (131).jpg,275,183,helmet,215,1,275,27
annotations/worker (131).jpg,275,183,person with helmet,193,1,275,174
annotations/worker (132).jpg,267,189,helmet,67,1,123,34
annotations/worker (132).jpg,267,189,person with helmet,33,1,153,178
annotations/worker (133).jpg,275,183,helmet,29,5,85,43
annotations/worker (133).jpg,275,183,person with helmet,15,6,123,182
annotations/worker (133).jpg,275,183,helmet,177,48,197,68
annotations/worker (133).jpg,275,183,person with helmet,174,47,220,181
annotations/worker (134).jpg,266,189,helmet,87,1,151,35
annotations/worker (134).jpg,266,189,person with helmet,32,1,156,176
annotations/worker (135).jpg,259,194,helmet,139,30,181,63
annotations/worker (135).jpg,259,194,person with helmet,120,30,191,193
annotations/worker (136).jpg,266,189,helmet,45,45,91,71
annotations/worker (136).jpg,266,189,person with helmet,34,44,107,177
annotations/worker (137).jpg,266,189,helmet,133,25,172,51
annotations/worker (137).jpg,266,189,person with helmet,114,24,191,172
annotations/worker (138).jpg,262,192,person with helmet,41,42,82,61
annotations/worker (138).jpg,262,192,person with helmet,9,41,98,174
annotations/worker (139).jpg,251,201,helmet,59,30,101,57
annotations/worker (139).jpg,251,201,person with helmet,36,30,124,190
annotations/worker (14).jpg,265,190,helmet,32,1,79,25
annotations/worker (14).jpg,265,190,helmet,102,13,136,48
annotations/worker (14).jpg,265,190,helmet,144,14,169,35
annotations/worker (14).jpg,265,190,helmet,210,9,250,43
annotations/worker (14).jpg,265,190,person with helmet,15,1,76,148
annotations/worker (14).jpg,265,190,person with helmet,81,12,138,145
annotations/worker (14).jpg,265,190,person with helmet,139,13,182,141
annotations/worker (14).jpg,265,190,person with helmet,195,7,262,147
annotations/worker (140).jpg,259,194,helmet,147,71,162,83
annotations/worker (140).jpg,259,194,person with helmet,136,70,169,181
annotations/worker (141).jpg,275,183,helmet,53,1,104,30
annotations/worker (141).jpg,275,183,person with helmet,27,1,129,183
annotations/worker (142).jpg,276,183,helmet,121,19,176,59
annotations/worker (142).jpg,276,183,person with helmet,90,17,194,183
annotations/worker (143).jpg,265,190,helmet,164,5,203,34
annotations/worker (143).jpg,265,190,person with helmet,131,4,237,177
annotations/worker (144).jpg,183,275,helmet,35,40,87,79
annotations/worker (144).jpg,183,275,person with helmet,9,39,105,271
annotations/worker (144).jpg,183,275,helmet,142,72,160,90
annotations/worker (144).jpg,183,275,person with helmet,138,69,176,231
annotations/worker (145).jpg,266,189,helmet,147,41,175,63
annotations/worker (145).jpg,266,189,helmet,174,25,213,46
annotations/worker (145).jpg,266,189,person with helmet,143,39,178,156
annotations/worker (145).jpg,266,189,person with helmet,169,23,240,178
annotations/worker (146).jpg,288,175,helmet,117,1,181,37
annotations/worker (146).jpg,288,175,person with helmet,74,1,213,162
annotations/worker (147).jpg,266,189,helmet,75,1,121,27
annotations/worker (147).jpg,266,189,person with helmet,7,1,129,178
annotations/worker (148).jpg,275,183,helmet,43,41,112,92
annotations/worker (148).jpg,275,183,helmet,129,11,203,75
annotations/worker (148).jpg,275,183,person with helmet,10,40,112,183
annotations/worker (148).jpg,275,183,person with helmet,113,9,267,182
annotations/worker (149).jpg,275,183,helmet,143,1,189,26
annotations/worker (149).jpg,275,183,person with helmet,124,1,237,180
annotations/worker (15).jpg,225,225,helmet,30,68,70,95
annotations/worker (15).jpg,225,225,helmet,93,69,131,94
annotations/worker (15).jpg,225,225,helmet,155,67,196,94
annotations/worker (150).jpg,275,183,helmet,83,79,110,93
annotations/worker (150).jpg,275,183,helmet,103,75,124,90
annotations/worker (150).jpg,275,183,helmet,139,62,164,79
annotations/worker (150).jpg,275,183,person with helmet,75,79,110,180
annotations/worker (150).jpg,275,183,person with helmet,101,74,141,182
annotations/worker (150).jpg,275,183,person with helmet,130,61,193,182
annotations/worker (151).jpg,266,190,helmet,151,72,166,81
annotations/worker (151).jpg,266,190,helmet,190,47,206,58
annotations/worker (151).jpg,266,190,person with helmet,145,71,181,166
annotations/worker (151).jpg,266,190,person with helmet,183,47,215,150
annotations/worker (152).jpg,275,183,helmet,47,61,68,77
annotations/worker (152).jpg,275,183,person with helmet,24,64,102,142
annotations/worker (152).jpg,275,183,helmet,178,61,199,76
annotations/worker (152).jpg,275,183,person with helmet,174,61,229,145
annotations/worker (153).jpg,275,183,person without helmet,10,1,151,181
annotations/worker (154).jpg,183,275,person without helmet,25,52,159,273
annotations/worker (155).jpg,225,225,person,18,30,158,126
annotations/worker (156).jpg,256,197,helmet,57,5,169,71
annotations/worker (156).jpg,256,197,person with helmet,1,1,175,195
annotations/worker (156).jpg,256,197,person without helmet,160,26,254,195
annotations/worker (158).jpg,183,275,helmet,56,54,126,104
annotations/worker (158).jpg,183,275,person with helmet,26,54,167,274
annotations/worker (159).jpg,299,168,helmet,58,1,156,26
annotations/worker (159).jpg,299,168,person with helmet,3,1,150,167
annotations/worker (16).jpg,263,192,person with helmet,39,19,75,47
annotations/worker (16).jpg,263,192,helmet,37,19,73,47
annotations/worker (16).jpg,263,192,helmet,91,22,118,45
annotations/worker (16).jpg,263,192,helmet,136,15,161,34
annotations/worker (16).jpg,263,192,helmet,186,17,215,36
annotations/worker (16).jpg,263,192,person with helmet,24,17,71,129
annotations/worker (16).jpg,263,192,person with helmet,76,22,120,126
annotations/worker (16).jpg,263,192,person with helmet,122,15,169,120
annotations/worker (16).jpg,263,192,person with helmet,179,16,229,124
annotations/worker (160).jpg,266,189,helmet,181,34,243,74
annotations/worker (160).jpg,266,189,person with helmet,179,33,248,175
annotations/worker (161).jpg,275,183,person without helmet,83,1,218,157
annotations/worker (162).jpg,275,183,helmet,51,29,111,68
annotations/worker (162).jpg,275,183,person with helmet,47,28,135,180
annotations/worker (163).jpg,266,189,person,28,114,46,149
annotations/worker (163).jpg,266,189,person,1,122,16,147
annotations/worker (163).jpg,266,189,person,60,126,78,145
annotations/worker (163).jpg,266,189,person,77,127,91,143
annotations/worker (164).jpg,267,189,helmet,142,39,184,58
annotations/worker (164).jpg,267,189,person with helmet,136,39,206,177
annotations/worker (165).jpg,266,189,helmet,193,27,232,52
annotations/worker (165).jpg,266,189,person with helmet,179,27,237,176
annotations/worker (166).jpg,345,146,helmet,103,13,139,36
annotations/worker (166).jpg,345,146,person with helmet,79,10,154,146
annotations/worker (167).jpg,265,190,person without helmet,37,46,100,175
annotations/worker (167).jpg,265,190,person without helmet,142,53,186,168
annotations/worker (167).jpg,265,190,helmet,102,42,137,68
annotations/worker (167).jpg,265,190,person with helmet,95,43,143,172
annotations/worker (168).jpg,262,193,helmet,71,3,114,36
annotations/worker (168).jpg,262,193,helmet,148,15,190,39
annotations/worker (168).jpg,262,193,person with helmet,24,2,125,168
annotations/worker (168).jpg,262,193,person with helmet,145,15,216,136
annotations/worker (169).jpg,299,168,person,173,57,214,150
annotations/worker (169).jpg,299,168,helmet,178,57,195,69
annotations/worker (17).jpg,275,183,helmet,65,44,86,70
annotations/worker (17).jpg,275,183,helmet,83,40,109,63
annotations/worker (17).jpg,275,183,helmet,105,38,138,61
annotations/worker (17).jpg,275,183,helmet,134,36,171,66
annotations/worker (17).jpg,275,183,helmet,169,29,216,66
annotations/worker (17).jpg,275,183,helmet,213,18,259,55
annotations/worker (17).jpg,275,183,person with helmet,59,42,93,177
annotations/worker (17).jpg,275,183,person with helmet,81,37,107,119
annotations/worker (17).jpg,275,183,person with helmet,106,34,140,122
annotations/worker (17).jpg,275,183,person with helmet,136,32,168,123
annotations/worker (17).jpg,275,183,person with helmet,166,28,213,160
annotations/worker (17).jpg,275,183,person with helmet,205,16,257,152
annotations/worker (17).jpg,275,183,person without helmet,1,29,57,182
annotations/worker (170).jpg,266,189,person,36,30,164,178
annotations/worker (171).jpg,267,189,helmet,79,37,102,54
annotations/worker (171).jpg,267,189,person with helmet,69,36,132,164
annotations/worker (172).jpg,267,189,helmet,160,37,199,71
annotations/worker (172).jpg,267,189,person with helmet,144,36,230,177
annotations/worker (173).jpg,270,186,helmet,14,5,152,75
annotations/worker (173).jpg,270,186,person with helmet,7,3,156,185
annotations/worker (175).jpg,249,202,helmet,160,37,223,96
annotations/worker (175).jpg,249,202,person with helmet,99,34,232,188
annotations/worker (176).jpg,250,202,helmet,141,16,204,53
annotations/worker (176).jpg,250,202,person with helmet,131,15,212,185
annotations/worker (177).jpg,279,181,helmet,1,2,170,63
annotations/worker (177).jpg,279,181,person with helmet,1,1,162,180
annotations/worker (178).jpg,265,190,helmet,147,3,219,41
annotations/worker (178).jpg,265,190,person with helmet,131,2,265,187
annotations/worker (179).jpg,276,183,helmet,131,5,233,59
annotations/worker (179).jpg,276,183,person with helmet,118,3,256,183
annotations/worker (18).jpg,300,168,helmet,89,3,144,42
annotations/worker (18).jpg,300,168,person with helmet,60,1,182,168
annotations/worker (180).jpg,275,183,helmet,145,60,179,76
annotations/worker (180).jpg,275,183,person with helmet,138,59,194,183
annotations/worker (181).jpg,194,260,helmet,80,26,101,47
annotations/worker (181).jpg,194,260,helmet,52,60,71,75
annotations/worker (181).jpg,194,260,helmet,112,63,133,81
annotations/worker (181).jpg,194,260,helmet,92,102,112,118
annotations/worker (181).jpg,194,260,helmet,124,121,145,137
annotations/worker (181).jpg,194,260,helmet,153,117,171,137
annotations/worker (181).jpg,194,260,helmet,141,121,158,134
annotations/worker (181).jpg,194,260,helmet,140,161,159,179
annotations/worker (181).jpg,194,260,helmet,158,165,181,187
annotations/worker (181).jpg,194,260,helmet,88,167,112,186
annotations/worker (181).jpg,194,260,helmet,54,157,75,175
annotations/worker (181).jpg,194,260,helmet,53,137,76,155
annotations/worker (181).jpg,194,260,helmet,27,158,46,178
annotations/worker (181).jpg,194,260,helmet,42,118,61,139
annotations/worker (181).jpg,194,260,helmet,15,114,36,130
annotations/worker (181).jpg,194,260,helmet,1,104,22,124
annotations/worker (181).jpg,194,260,person,152,166,184,235
annotations/worker (181).jpg,194,260,person,127,161,163,231
annotations/worker (181).jpg,194,260,person,80,163,128,243
annotations/worker (181).jpg,194,260,person,50,157,84,241
annotations/worker (181).jpg,194,260,person,8,156,56,239
annotations/worker (181).jpg,194,260,person,81,98,121,191
annotations/worker (181).jpg,194,260,person,68,25,114,86
annotations/worker (181).jpg,194,260,person,123,119,149,184
annotations/worker (182).jpg,250,202,helmet,22,37,50,58
annotations/worker (182).jpg,250,202,person with helmet,3,37,77,199
annotations/worker (183).jpg,275,183,helmet,145,13,185,43
annotations/worker (183).jpg,275,183,person with helmet,139,10,191,125
annotations/worker (183).jpg,275,183,person without helmet,186,11,268,178
annotations/worker (185).jpg,260,194,helmet,166,11,222,47
annotations/worker (185).jpg,260,194,person with helmet,160,10,231,177
annotations/worker (186).jpg,265,190,helmet,174,22,215,43
annotations/worker (186).jpg,265,190,person with helmet,155,20,227,172
annotations/worker (187).jpg,299,168,helmet,101,15,144,46
annotations/worker (187).jpg,299,168,person with helmet,79,15,159,163
annotations/worker (188).jpg,265,190,helmet,142,57,172,74
annotations/worker (188).jpg,265,190,person with helmet,133,56,188,173
annotations/worker (189).jpg,266,189,helmet,1,6,67,58
annotations/worker (189).jpg,266,189,person with helmet,2,4,116,180
annotations/worker (19).jpg,182,276,helmet,19,16,130,94
annotations/worker (19).jpg,182,276,person with helmet,15,14,156,257
annotations/worker (190).jpg,266,189,helmet,114,23,152,47
annotations/worker (190).jpg,266,189,person with helmet,99,22,183,174
annotations/worker (191).jpg,270,187,helmet,58,45,106,76
annotations/worker (191).jpg,270,187,helmet,92,18,124,49
annotations/worker (191).jpg,270,187,helmet,147,30,177,51
annotations/worker (191).jpg,270,187,helmet,178,41,217,65
annotations/worker (191).jpg,270,187,helmet,212,28,242,46
annotations/worker (191).jpg,270,187,person with helmet,27,45,106,186
annotations/worker (191).jpg,270,187,person with helmet,90,17,129,187
annotations/worker (191).jpg,270,187,person with helmet,136,28,187,178
annotations/worker (191).jpg,270,187,person with helmet,174,40,223,180
annotations/worker (191).jpg,270,187,person with helmet,210,27,252,91
annotations/worker (192).jpg,289,174,helmet,144,76,169,101
annotations/worker (192).jpg,289,174,person with helmet,120,71,189,161
annotations/worker (193).jpg,240,160,helmet,101,1,134,22
annotations/worker (193).jpg,240,160,helmet,137,1,189,26
annotations/worker (193).jpg,240,160,person with helmet,86,1,152,107
annotations/worker (193).jpg,240,160,person with helmet,135,1,208,139
annotations/worker (194).jpg,275,183,helmet,195,80,217,96
annotations/worker (194).jpg,275,183,person with helmet,183,78,231,177
annotations/worker (195).jpg,186,272,person without helmet,51,31,157,268
annotations/worker (196).jpg,225,225,helmet,59,1,192,81
annotations/worker (196).jpg,225,225,person with helmet,24,1,218,223
annotations/worker (197).jpg,300,168,helmet,108,25,121,40
annotations/worker (197).jpg,300,168,person with helmet,93,25,141,162
annotations/worker (198).jpg,266,189,helmet,178,12,216,37
annotations/worker (198).jpg,266,189,person with helmet,155,10,250,171
annotations/worker (198).jpg,266,189,helmet,94,73,116,94
annotations/worker (198).jpg,266,189,helmet,138,67,160,83
annotations/worker (198).jpg,266,189,person with helmet,83,71,124,134
annotations/worker (198).jpg,266,189,person with helmet,136,64,157,127
annotations/worker (199).jpg,300,168,person without helmet,80,41,151,141
annotations/worker (199).jpg,300,168,person without helmet,166,2,244,120
annotations/worker (2).jpg,275,183,helmet,131,1,218,48
annotations/worker (2).jpg,275,183,person with helmet,118,1,248,183
annotations/worker (20).jpg,262,193,helmet,29,27,94,62
annotations/worker (20).jpg,262,193,person with helmet,25,26,117,176
annotations/worker (200).jpg,189,267,person,48,57,140,251
annotations/worker (201).jpg,262,192,helmet,59,17,100,38
annotations/worker (201).jpg,262,192,person with helmet,39,16,109,172
annotations/worker (203).jpg,275,183,helmet,119,82,139,98
annotations/worker (203).jpg,275,183,helmet,163,81,180,97
annotations/worker (203).jpg,275,183,helmet,182,88,204,101
annotations/worker (203).jpg,275,183,helmet,216,76,236,92
annotations/worker (203).jpg,275,183,helmet,239,84,262,99
annotations/worker (203).jpg,275,183,person with helmet,105,81,143,179
annotations/worker (203).jpg,275,183,person with helmet,147,79,182,176
annotations/worker (203).jpg,275,183,person with helmet,180,86,215,176
annotations/worker (203).jpg,275,183,person with helmet,213,76,244,171
annotations/worker (203).jpg,275,183,person with helmet,236,80,265,180
annotations/worker (204).jpg,300,168,helmet,185,85,231,131
annotations/worker (204).jpg,300,168,person with helmet,170,85,254,168
annotations/worker (205).jpg,266,189,helmet,136,22,189,56
annotations/worker (205).jpg,266,189,person with helmet,107,20,212,106
annotations/worker (206).jpg,289,175,helmet,127,32,146,53
annotations/worker (206).jpg,289,175,person with helmet,113,33,152,158
annotations/worker (207).jpg,275,183,helmet,167,1,233,61
annotations/worker (207).jpg,275,183,person with helmet,160,2,275,166
annotations/worker (208).jpg,183,275,helmet,74,68,92,80
annotations/worker (208).jpg,183,275,helmet,112,69,130,79
annotations/worker (208).jpg,183,275,person with helmet,59,66,98,200
annotations/worker (208).jpg,183,275,person with helmet,102,68,139,202
annotations/worker (209).jpg,275,183,helmet,134,38,160,60
annotations/worker (209).jpg,275,183,helmet,155,26,199,55
annotations/worker (209).jpg,275,183,person with helmet,124,38,166,109
annotations/worker (209).jpg,275,183,person with helmet,152,25,230,112
annotations/worker (21).jpg,275,183,helmet,145,8,192,35
annotations/worker (21).jpg,275,183,person with helmet,115,8,226,183
annotations/worker (211).jpg,275,183,helmet,69,12,123,45
annotations/worker (211).jpg,275,183,person with helmet,51,9,141,183
annotations/worker (212).jpg,275,183,helmet,115,47,160,74
annotations/worker (212).jpg,275,183,helmet,172,16,232,53
annotations/worker (212).jpg,275,183,person with helmet,97,47,162,181
annotations/worker (212).jpg,275,183,person with helmet,166,12,240,182
annotations/worker (213).jpg,183,275,helmet,31,19,144,96
annotations/worker (213).jpg,183,275,person with helmet,11,17,178,275
annotations/worker (214).jpg,250,202,helmet,115,12,196,66
annotations/worker (214).jpg,250,202,helmet,91,10,211,184
annotations/worker (215).jpg,266,189,helmet,22,17,57,36
annotations/worker (215).jpg,266,189,helmet,77,14,129,42
annotations/worker (215).jpg,266,189,person with helmet,12,16,86,177
annotations/worker (215).jpg,266,189,person with helmet,76,12,143,178
annotations/worker (216).jpg,283,178,helmet,82,81,110,102
annotations/worker (216).jpg,283,178,helmet,138,87,162,104
annotations/worker (216).jpg,283,178,helmet,189,96,215,112
annotations/worker (216).jpg,283,178,helmet,58,80,117,177
annotations/worker (216).jpg,283,178,person with helmet,60,78,119,176
annotations/worker (216).jpg,283,178,person with helmet,120,83,175,172
annotations/worker (216).jpg,283,178,person with helmet,175,91,234,176
annotations/worker (217).jpg,274,184,helmet,155,77,177,98
annotations/worker (217).jpg,274,184,helmet,173,75,194,94
annotations/worker (217).jpg,274,184,helmet,199,83,234,105
annotations/worker (217).jpg,274,184,helmet,223,71,247,89
annotations/worker (217).jpg,274,184,helmet,243,81,267,100
annotations/worker (217).jpg,274,184,person with helmet,130,77,176,184
annotations/worker (217).jpg,274,184,person with helmet,197,82,237,184
annotations/worker (217).jpg,274,184,person with helmet,240,82,273,181
annotations/worker (218).jpg,288,175,helmet,92,5,153,44
annotations/worker (218).jpg,288,175,helmet,196,1,269,24
annotations/worker (218).jpg,288,175,person with helmet,80,3,155,162
annotations/worker (218).jpg,288,175,person with helmet,192,1,283,159
annotations/worker (219).jpg,232,217,helmet,112,29,162,54
annotations/worker (219).jpg,232,217,person with helmet,107,27,205,201
annotations/worker (220).jpg,300,168,helmet,129,1,186,39
annotations/worker (220).jpg,300,168,person with helmet,87,1,218,168
annotations/worker (221).jpg,276,183,helmet,153,1,258,52
annotations/worker (221).jpg,276,183,helmet,1,66,44,107
annotations/worker (221).jpg,276,183,helmet,81,54,105,72
annotations/worker (221).jpg,276,183,helmet,130,65,147,76
annotations/worker (221).jpg,276,183,person with helmet,146,1,264,183
annotations/worker (221).jpg,276,183,person with helmet,1,65,65,182
annotations/worker (221).jpg,276,183,person with helmet,78,53,120,183
annotations/worker (221).jpg,276,183,person with helmet,126,63,153,136
annotations/worker (222).jpg,299,168,helmet,75,1,166,44
annotations/worker (222).jpg,299,168,person with helmet,55,1,188,168
annotations/worker (223).jpg,275,183,person,99,9,212,183
annotations/worker (224).jpg,240,160,helmet,136,9,186,52
annotations/worker (224).jpg,240,160,person with helmet,130,9,203,159
annotations/worker (225).jpg,304,166,helmet,167,1,215,33
annotations/worker (225).jpg,304,166,person with helmet,130,1,230,121
annotations/worker (226).jpg,274,184,helmet,116,7,151,33
annotations/worker (226).jpg,274,184,person,102,7,181,119
annotations/worker (227).jpg,258,195,helmet,150,1,205,32
annotations/worker (227).jpg,258,195,person with helmet,131,1,236,175
annotations/worker (228).jpg,275,183,helmet,151,4,197,32
annotations/worker (228).jpg,275,183,person with helmet,143,2,214,183
annotations/worker (229).jpg,183,275,helmet,20,49,122,144
annotations/worker (229).jpg,183,275,person with helmet,1,50,177,272
annotations/worker (23).jpg,262,193,helmet,52,33,97,61
annotations/worker (23).jpg,262,193,person with helmet,41,32,114,173
annotations/worker (230).jpg,275,183,helmet,111,34,144,55
annotations/worker (230).jpg,275,183,person with helmet,97,33,161,182
annotations/worker (231).jpg,289,175,helmet,180,18,220,65
annotations/worker (231).jpg,289,175,person with helmet,164,17,236,161
annotations/worker (232).jpg,269,188,person,113,4,251,179
annotations/worker (233).jpg,275,183,helmet,101,24,142,49
annotations/worker (233).jpg,275,183,person with helmet,84,23,145,183
annotations/worker (234).jpg,275,183,helmet,139,14,218,69
annotations/worker (234).jpg,275,183,helmet,83,63,142,106
annotations/worker (234).jpg,275,183,helmet,25,33,72,76
annotations/worker (234).jpg,275,183,person with helmet,17,34,80,183
annotations/worker (234).jpg,275,183,person with helmet,81,62,165,177
annotations/worker (234).jpg,275,183,person with helmet,139,12,244,183
annotations/worker (235).jpg,177,285,person,9,55,176,267
annotations/worker (236).jpg,275,183,helmet,121,47,147,68
annotations/worker (236).jpg,275,183,person with helmet,106,45,151,175
annotations/worker (237).jpg,265,190,person with helmet,96,1,245,173
annotations/worker (237).jpg,265,190,helmet,112,2,213,64
annotations/worker (238).jpg,266,189,helmet,92,16,120,35
annotations/worker (238).jpg,266,189,helmet,158,24,193,49
annotations/worker (238).jpg,266,189,person with helmet,60,14,140,167
annotations/worker (238).jpg,266,189,person with helmet,148,20,227,161
annotations/worker (239).jpg,275,183,person with helmet,115,31,167,160
annotations/worker (239).jpg,275,183,helmet,127,30,144,43
annotations/worker (24).jpg,248,203,helmet,73,36,155,80
annotations/worker (24).jpg,248,203,person with helmet,61,35,222,186
annotations/worker (240).jpg,266,190,person with helmet,43,76,126,177
annotations/worker (240).jpg,266,190,person with helmet,136,102,193,178
annotations/worker (240).jpg,266,190,helmet,79,76,117,110
annotations/worker (240).jpg,266,190,helmet,150,103,185,139
annotations/worker (241).jpg,266,189,helmet,25,58,44,74
annotations/worker (241).jpg,266,189,helmet,149,63,164,76
annotations/worker (241).jpg,266,189,helmet,214,48,240,65
annotations/worker (241).jpg,266,189,person with helmet,15,57,66,181
annotations/worker (241).jpg,266,189,person with helmet,147,62,171,116
annotations/worker (241).jpg,266,189,person with helmet,205,48,252,182
annotations/worker (241).jpg,266,189,person without helmet,104,60,146,189
annotations/worker (241).jpg,266,189,person without helmet,55,75,88,139
annotations/worker (242).jpg,300,168,helmet,135,36,162,53
annotations/worker (242).jpg,300,168,person with helmet,123,34,186,163
annotations/worker (243).jpg,183,275,person with helmet,23,67,124,275
annotations/worker (243).jpg,183,275,helmet,39,68,107,110
annotations/worker (244).jpg,275,183,helmet,147,92,243,155
annotations/worker (245).jpg,275,184,person,56,19,162,184
annotations/worker (247).jpg,275,183,helmet,38,28,55,39
annotations/worker (247).jpg,275,183,helmet,65,43,80,55
annotations/worker (247).jpg,275,183,helmet,101,44,117,54
annotations/worker (247).jpg,275,183,helmet,131,47,148,57
annotations/worker (247).jpg,275,183,helmet,152,50,161,57
annotations/worker (247).jpg,275,183,helmet,180,42,200,54
annotations/worker (247).jpg,275,183,helmet,202,46,213,55
annotations/worker (247).jpg,275,183,helmet,217,46,232,54
annotations/worker (247).jpg,275,183,person with helmet,25,26,63,162
annotations/worker (247).jpg,275,183,person with helmet,59,42,88,147
annotations/worker (247).jpg,275,183,person with helmet,95,42,123,149
annotations/worker (247).jpg,275,183,person with helmet,126,44,162,151
annotations/worker (247).jpg,275,183,person with helmet,151,49,175,141
annotations/worker (247).jpg,275,183,person with helmet,178,40,207,173
annotations/worker (247).jpg,275,183,person with helmet,216,45,241,147
annotations/worker (248).jpg,262,193,helmet,104,1,176,50
annotations/worker (248).jpg,262,193,person with helmet,101,1,227,171
annotations/worker (249).jpg,266,190,helmet,145,81,178,109
annotations/worker (249).jpg,266,190,helmet,199,95,235,120
annotations/worker (249).jpg,266,190,person with helmet,120,78,193,176
annotations/worker (249).jpg,266,190,person with helmet,192,94,264,179
annotations/worker (25).jpg,275,183,person with helmet,139,23,209,183
annotations/worker (25).jpg,275,183,helmet,156,23,211,61
annotations/worker (250).jpg,179,281,helmet,1,55,68,114
annotations/worker (250).jpg,179,281,helmet,66,55,114,113
annotations/worker (250).jpg,179,281,person with helmet,1,52,67,263
annotations/worker (250).jpg,179,281,person with helmet,63,56,139,249
annotations/worker (251).jpg,271,186,person without helmet,97,17,193,84
annotations/worker (252).jpg,286,176,helmet,165,53,216,83
annotations/worker (252).jpg,286,176,person with helmet,152,52,255,173
annotations/worker (253).jpg,275,183,person with helmet,102,56,162,182
annotations/worker (253).jpg,275,183,helmet,120,57,149,78
annotations/worker (254).jpg,275,183,helmet,67,34,102,71
annotations/worker (254).jpg,275,183,person with helmet,47,33,115,179
annotations/worker (255).jpg,263,191,person with helmet,62,49,126,179
annotations/worker (255).jpg,263,191,helmet,79,50,109,71
annotations/worker (256).jpg,284,160,helmet,1,1,94,65
annotations/worker (256).jpg,284,160,person with helmet,1,1,112,160
annotations/worker (257).jpg,275,183,person with helmet,151,24,217,183
annotations/worker (257).jpg,275,183,person with helmet,122,20,159,114
annotations/worker (257).jpg,275,183,helmet,125,22,152,50
annotations/worker (257).jpg,275,183,helmet,154,25,192,50
annotations/worker (258).jpg,275,183,helmet,108,6,147,30
annotations/worker (258).jpg,275,183,person with helmet,61,5,151,171
annotations/worker (259).jpg,275,183,person with helmet,125,48,173,175
annotations/worker (259).jpg,275,183,helmet,141,50,166,71
annotations/worker (26).jpg,275,183,helmet,42,3,96,42
annotations/worker (26).jpg,275,183,person with helmet,21,5,113,176
annotations/worker (260).jpg,275,183,person with helmet,107,1,272,180
annotations/worker (260).jpg,275,183,helmet,110,1,274,63
annotations/worker (261).jpg,300,168,helmet,154,57,166,66
annotations/worker (261).jpg,300,168,person with helmet,144,55,180,143
annotations/worker (262).jpg,300,168,person,139,111,160,157
annotations/worker (263).jpg,265,190,person with helmet,123,61,153,166
annotations/worker (263).jpg,265,190,helmet,125,61,140,71
annotations/worker (264).jpg,300,168,helmet,124,16,149,39
annotations/worker (264).jpg,300,168,helmet,107,14,131,31
annotations/worker (264).jpg,300,168,helmet,179,4,205,25
annotations/worker (264).jpg,300,168,person,23,1,159,168
annotations/worker (264).jpg,300,168,person,152,1,285,167
annotations/worker (265).jpg,275,183,helmet,201,36,249,72
annotations/worker (265).jpg,275,183,person with helmet,194,37,253,183
annotations/worker (266).jpg,251,201,person with helmet,29,7,140,196
annotations/worker (266).jpg,251,201,helmet,52,7,125,53
annotations/worker (267).jpg,240,160,helmet,119,1,230,66
annotations/worker (267).jpg,240,160,person with helmet,83,1,234,156
annotations/worker (268).jpg,261,193,person with helmet,118,23,213,193
annotations/worker (268).jpg,261,193,helmet,152,23,210,72
annotations/worker (269).jpg,311,162,helmet,130,1,246,71
annotations/worker (269).jpg,311,162,person with helmet,120,1,282,162
annotations/worker (27).jpg,262,193,person with helmet,40,44,113,173
annotations/worker (27).jpg,262,193,helmet,64,44,89,63
annotations/worker (270).jpg,266,189,helmet,107,2,136,32
annotations/worker (270).jpg,266,189,helmet,166,1,189,26
annotations/worker (270).jpg,266,189,helmet,222,2,251,33
annotations/worker (270).jpg,266,189,helmet,253,70,266,91
annotations/worker (270).jpg,266,189,person with helmet,103,2,144,57
annotations/worker (270).jpg,266,189,person with helmet,148,2,193,73
annotations/worker (270).jpg,266,189,person with helmet,196,4,247,75
annotations/worker (270).jpg,266,189,person with helmet,212,66,266,121
annotations/worker (271).jpg,183,275,person with helmet,46,75,152,274
annotations/worker (271).jpg,183,275,helmet,67,73,121,102
annotations/worker (272).jpg,325,155,person without helmet,130,1,313,144
annotations/worker (273).jpg,300,168,helmet,68,63,93,80
annotations/worker (273).jpg,300,168,person with helmet,52,60,101,168
annotations/worker (275).jpg,275,183,person with helmet,174,4,238,176
annotations/worker (275).jpg,275,183,helmet,175,5,222,29
annotations/worker (276).jpg,265,190,helmet,100,67,117,81
annotations/worker (276).jpg,265,190,helmet,126,59,141,70
annotations/worker (276).jpg,265,190,person with helmet,87,68,123,155
annotations/worker (276).jpg,265,190,person with helmet,120,57,164,142
annotations/worker (278).jpg,259,194,helmet,29,4,233,182
annotations/worker (279).jpg,263,192,helmet,109,22,140,53
